scenario,house_type,family_type,location,area,room,source_type,source_node,edge_type,target_type,target_node
5,단독주택,신혼부부,전라북도 전주시,28,파티션,action,시각 반차단 파티션 채택,result,result,공간 깊이 유지
5,단독주택,신혼부부,전라북도 전주시,28,거실,cause,가구 밀도 낮춰 시각적 압박 줄이기,selection,action,수납/보조가구 최소화
5,단독주택,신혼부부,전라북도 전주시,28,거실,action,수납/보조가구 최소화,result,result,개방감·동선 유연성 향상
5,단독주택,신혼부부,전라북도 전주시,28,거실,cause,생활 습관을 디자인으로 제어,motivation,action,프로젝터 기반 시청 루틴 구축
5,단독주택,신혼부부,전라북도 전주시,28,거실,action,프로젝터 기반 시청 루틴 구축,result,result,의도적 미디어 섭취
5,단독주택,신혼부부,전라북도 전주시,28,주방,cause,심플함 속 표면 감도 필요,selection,action,롱서브웨이 타일 규칙적 배열
5,단독주택,신혼부부,전라북도 전주시,28,주방,action,롱서브웨이 타일 규칙적 배열,result,result,광·그림자 패턴 강화
5,단독주택,신혼부부,전라북도 전주시,28,다이닝,cause,좌석 주변 따뜻한 재료감,selection,action,우드 톤 가구·조명 매칭
5,단독주택,신혼부부,전라북도 전주시,28,다이닝,action,우드 톤 가구·조명 매칭,result,result,식사 집중/온기감
5,단독주택,신혼부부,전라북도 전주시,28,침실,cause,빛의 흐름을 실내 전체로,motivation,action,상부 글레이징으로 빛 전달
5,단독주택,신혼부부,전라북도 전주시,28,침실,action,상부 글레이징으로 빛 전달,result,result,공간간 채광 불균형 완화
5,단독주택,신혼부부,전라북도 전주시,28,욕실,cause,과한 장식 배제,selection,action,필수 항목 중심 콤팩트 구성
5,단독주택,신혼부부,전라북도 전주시,28,욕실,action,필수 항목 중심 콤팩트 구성,result,result,청결/관리 용이
5,단독주택,신혼부부,전라북도 전주시,28,거실,cause,선반 기능과 장식 결합,selection,action,다기/오브제 진열 가능한 맞춤 선반
5,단독주택,신혼부부,전라북도 전주시,28,거실,action,다기/오브제 진열 가능한 맞춤 선반,result,result,생활 루틴과 미감 통합
5,단독주택,신혼부부,전라북도 전주시,28,거실,cause,좌식 생활 수용,selection,action,마루 단 차·폭을 체류에 맞춤
5,단독주택,신혼부부,전라북도 전주시,28,거실,action,마루 단 차·폭을 체류에 맞춤,result,result,앉기/눕기 유도
5,단독주택,신혼부부,전라북도 전주시,28,거실,cause,밝음/따뜻함을 재료에서 확보,selection,action,에쉬 원목 바닥/마감 적용
5,단독주택,신혼부부,전라북도 전주시,28,거실,action,에쉬 원목 바닥/마감 적용,result,result,시각적 온기·촉감 향상
5,단독주택,신혼부부,전라북도 전주시,28,거실,cause,답답하지 않게,selection,action,로우 프로파일 가구 선택
5,단독주택,신혼부부,전라북도 전주시,28,거실,action,로우 프로파일 가구 선택,result,result,공간 볼륨감 유지
5,단독주택,신혼부부,전라북도 전주시,28,거실,cause,소파 영역을 비움,selection,action,사이드 테이블만 최소 배치
5,단독주택,신혼부부,전라북도 전주시,28,거실,action,사이드 테이블만 최소 배치,result,result,활동성 높은 플로어
5,단독주택,신혼부부,전라북도 전주시,28,거실,cause,플랫한 벽면 유지,selection,action,대형 TV 브라켓 미설치
5,단독주택,신혼부부,전라북도 전주시,28,거실,action,대형 TV 브라켓 미설치,result,result,정돈된 입면
5,단독주택,신혼부부,전라북도 전주시,28,거실,cause,필요 시 대화면 확보,selection,action,프로젝터 설치
5,단독주택,신혼부부,전라북도 전주시,28,거실,action,프로젝터 설치,result,result,상황형 시네마
5,단독주택,신혼부부,전라북도 전주시,28,주방,cause,화이트의 청결감,selection,action,화이트 면 + 우드 대비
5,단독주택,신혼부부,전라북도 전주시,28,주방,action,화이트 면 + 우드 대비,result,result,밟고 따뜻한 주방
5,단독주택,신혼부부,전라북도 전주시,28,주방,cause,단조로움 탈피,selection,action,롱타일로 수평/수직 리듬 부여
5,단독주택,신혼부부,전라북도 전주시,28,주방,action,롱타일로 수평/수직 리듬 부여,result,result,디테일의 표정
5,단독주택,신혼부부,전라북도 전주시,28,다이닝,cause,존재감 있는 조명 포인트,selection,action,펜던트 위치/높이 최적화
5,단독주택,신혼부부,전라북도 전주시,28,다이닝,action,펜던트 위치/높이 최적화,result,result,음영으로 분위기 층위 생성
5,단독주택,신혼부부,전라북도 전주시,28,주방,cause,공간 연계 채광 확장,motivation,action,상부 유리창 세로 치수 산정
5,단독주택,신혼부부,전라북도 전주시,28,주방,action,상부 유리창 세로 치수 산정,result,result,주방 조도 상승
5,단독주택,신혼부부,전라북도 전주시,28,침실,cause,전통과 현대의 믹스,selection,action,자개장 리폼 화장대 도입
5,단독주택,신혼부부,전라북도 전주시,28,침실,action,자개장 리폼 화장대 도입,result,result,스토리 있는 포컬 포인트
5,단독주택,신혼부부,전라북도 전주시,28,침실,cause,식물 가까이 두기,selection,action,장독 항아리에 화분 구성
5,단독주택,신혼부부,전라북도 전주시,28,침실,action,장독 항아리에 화분 구성,result,result,자연감·촉감 추가
5,단독주택,신혼부부,전라북도 전주시,28,욕실,cause,목재의 온기감 선호,selection,action,천장 원목 패널 적용
5,단독주택,신혼부부,전라북도 전주시,28,욕실,action,천장 원목 패널 적용,result,result,습식 공간의 따뜻함
5,단독주택,신혼부부,전라북도 전주시,28,욕실,cause,작지만 포화 기능,motivation,action,수납·위생 동선 최소화 설계
5,단독주택,신혼부부,전라북도 전주시,28,욕실,action,수납·위생 동선 최소화 설계,result,result,편의성 유지
5,단독주택,신혼부부,전라북도 전주시,28,운영,cause,청소/관리 수월함 중시,selection,action,하부 비개구 가구 최소화
5,단독주택,신혼부부,전라북도 전주시,28,운영,action,하부 비개구 가구 최소화,result,result,청소 동선 단순화
5,단독주택,신혼부부,전라북도 전주시,28,운영,cause,유연한 장면 연출,selection,action,꽃·오브제로 소프트 데코 교체
5,단독주택,신혼부부,전라북도 전주시,28,운영,action,꽃·오브제로 소프트 데코 교체,result,result,계절감/기분 반영 용이
5,단독주택,신혼부부,전라북도 전주시,28,창가 마루,cause,수평 조망과 하늘 보기 욕구,motivation,action,창 하부 맞춤 마루 시공
5,단독주택,신혼부부,전라북도 전주시,28,창가 마루,action,창 하부 맞춤 마루 시공,result,result,앉기/눕기 자세별 다른 뷰 제공
5,단독주택,신혼부부,전라북도 전주시,28,창가 마루,cause,가족이 모여 쉬는 플랫폼 필요,selection,action,마루 폭/높이 비례 최적화
5,단독주택,신혼부부,전라북도 전주시,28,창가 마루,action,마루 폭/높이 비례 최적화,result,result,가족 체류시간 증가
5,단독주택,신혼부부,전라북도 전주시,28,창가 마루,cause,소재 일관성,selection,action,마루와 선반 목재톤 매칭
5,단독주택,신혼부부,전라북도 전주시,28,창가 마루,action,마루와 선반 목재톤 매칭,result,result,시각적 통일감
5,단독주택,신혼부부,전라북도 전주시,28,파티션,cause,완전한 벽체의 폐쇄성 회피,selection,action,슬릿/반투명 재료 선택
5,단독주택,신혼부부,전라북도 전주시,28,파티션,action,슬릿/반투명 재료 선택,result,result,공기/빛 흐름 지속
5,단독주택,신혼부부,전라북도 전주시,28,파티션,cause,다이닝 독립성 보장,motivation,action,시선만 부드럽게 분절
5,단독주택,신혼부부,전라북도 전주시,28,파티션,action,시선만 부드럽게 분절,result,result,소리·시야 균형
5,단독주택,신혼부부,전라북도 전주시,28,조명,cause,한 공간의 다양한 무드,selection,action,주광/펜던트 단독 운용
5,단독주택,신혼부부,전라북도 전주시,28,조명,action,주광/펜던트 단독 운용,result,result,시간/행위 따라 분위기 전환
5,단독주택,신혼부부,전라북도 전주시,28,조명,cause,밝을 때와 다른 장면,selection,action,식탁 조명만 점등
5,단독주택,신혼부부,전라북도 전주시,28,조명,action,식탁 조명만 점등,result,result,친밀하고 집중된 식사
5,단독주택,신혼부부,전라북도 전주시,28,맞춤제작,cause,차 생활 루틴 반영,motivation,action,티웨어 전용 선반 설계·제작
5,단독주택,신혼부부,전라북도 전주시,28,맞춤제작,action,티웨어 전용 선반 설계·제작,result,result,생활-가구 통합
5,단독주택,신혼부부,전라북도 전주시,28,맞춤제작,cause,부유감 있는 디테일,selection,action,벽걸이형 테이블/콘솔 제작
5,단독주택,신혼부부,전라북도 전주시,28,맞춤제작,action,벽걸이형 테이블/콘솔 제작,result,result,가벼운 시각 효과
5,단독주택,신혼부부,전라북도 전주시,28,소재,cause,자연스러운 결 표현,selection,action,무착색 에쉬 선택
5,단독주택,신혼부부,전라북도 전주시,28,소재,action,무착색 에쉬 선택,result,result,시간에 따른 색 변주
5,단독주택,신혼부부,전라북도 전주시,28,소재,cause,집 전체 톤 매칭,selection,action,화이트·우드 일관성 유지
5,단독주택,신혼부부,전라북도 전주시,28,소재,action,화이트·우드 일관성 유지,result,result,전반적 차분함
5,단독주택,신혼부부,전라북도 전주시,28,소재,cause,전통 요소의 재해석,selection,action,자개장 리폼
5,단독주택,신혼부부,전라북도 전주시,28,소재,action,자개장 리폼,result,result,과거 미감의 현대 재맥락화
5,단독주택,신혼부부,전라북도 전주시,28,운영,cause,미니멀 표면 유지,selection,action,대형 가전 노출 최소화
5,단독주택,신혼부부,전라북도 전주시,28,운영,action,대형 가전 노출 최소화,result,result,심리적 안정감
5,단독주택,신혼부부,전라북도 전주시,28,운영,cause,사용 패턴 기반 설계,motivation,action,프로젝터 중심 시청 동선
5,단독주택,신혼부부,전라북도 전주시,28,운영,action,프로젝터 중심 시청 동선,result,result,가족 대화/활동 증가
6,단독주택,아이가있는집,null,60,전체,cause,아이 어릴 때 주택 경험 희망,motivation,action,부모님과 함께 주택 짓기 결정
6,단독주택,아이가있는집,null,60,전체,action,부모님과 함께 주택 짓기 결정,result,result,건축가 부부 경험·아이 양육 지원
6,단독주택,아이가있는집,null,60,전체,cause,자연에서 영감,motivation,action,특별한 형태 대신 자연 담기 설계
6,단독주택,아이가있는집,null,60,전체,action,특별한 형태 대신 자연 담기 설계,result,result,집이 단순한 배경·자연이 주인공
6,단독주택,아이가있는집,null,60,정원,cause,건축보다 조경 주인공 지향,motivation,action,식물 큐레이터와 초기 협업
6,단독주택,아이가있는집,null,60,정원,action,식물 큐레이터와 초기 협업,result,result,사람과 식물이 공존하는 공간
6,단독주택,아이가있는집,null,60,외관,cause,외관은 하얀 집,selection,action,곳곳에 푸른 자연 배치
6,단독주택,아이가있는집,null,60,외관,action,곳곳에 푸른 자연 배치,result,result,푸른 집 이름·충만한 풍경
6,단독주택,아이가있는집,null,60,마당정원,cause,입주 후 4월 조경 착수,motivation,action,팽나무 심기
6,단독주택,아이가있는집,null,60,마당정원,action,팽나무 심기,result,result,그림자로 생기 부여
6,단독주택,아이가있는집,null,60,마당정원,cause,계절 변화,result,action,설구화 개화
6,단독주택,아이가있는집,null,60,마당정원,action,설구화 개화,result,result,정원 풍경 다채로움
6,단독주택,아이가있는집,null,60,포치,cause,비·햇빛 차단 필요,constrain,action,외부 현관에 포치 설치
6,단독주택,아이가있는집,null,60,포치,action,외부 현관에 포치 설치,result,result,비·햇볕 피하며 마당 생활 가능
6,단독주택,아이가있는집,null,60,포치,cause,사생활 보호,motivation,action,현관문 가리기
6,단독주택,아이가있는집,null,60,포치,action,현관문 가리기,result,result,외부 시선 차단
6,단독주택,아이가있는집,null,60,거실,cause,자연과 연결 원함,motivation,action,툇마루에서 다이닝까지 오픈 거실 설계
6,단독주택,아이가있는집,null,60,거실,action,툇마루에서 다이닝까지 오픈 거실 설계,result,result,공원·정원 뷰와 연결
6,단독주택,아이가있는집,null,60,실내정원,cause,외부 자연 실내 확장,motivation,action,북쪽 공원 맞닿아 이끼 정원 조성
6,단독주택,아이가있는집,null,60,실내정원,action,북쪽 공원 맞닿아 이끼 정원 조성,result,result,안팎 경계 흐려짐·녹음 증폭
6,단독주택,아이가있는집,null,60,실내정원,cause,부모님 반려 식물 애정,selection,action,이끼·고사리·음지식물 배치
6,단독주택,아이가있는집,null,60,실내정원,action,이끼·고사리·음지식물 배치,result,result,교감·부모님 최애 공간
6,단독주택,아이가있는집,null,60,실내정원,cause,겨울에도 녹색 원함,motivation,action,실내 이끼 정원 유지
6,단독주택,아이가있는집,null,60,실내정원,action,실내 이끼 정원 유지,result,result,사계절 푸른 집
6,단독주택,아이가있는집,null,60,주방,cause,요리하며 자연 경험,motivation,action,창으로 공원 조망 + 자스민 식재
6,단독주택,아이가있는집,null,60,주방,action,창으로 공원 조망 + 자스민 식재,result,result,시간·계절 감각 있는 주방
6,단독주택,아이가있는집,null,60,화장실,cause,채광·환기 필요,motivation,action,거울 옆 채광창 설치
6,단독주택,아이가있는집,null,60,화장실,action,거울 옆 채광창 설치,result,result,햇살·환기 제공
6,단독주택,아이가있는집,null,60,부모님방,cause,정원 조망 필요,motivation,action,네모난 창과 윈도우 시트 설치
6,단독주택,아이가있는집,null,60,부모님방,action,네모난 창과 윈도우 시트 설치,result,result,정원 보며 휴식·기타 연주
6,단독주택,아이가있는집,null,60,2층,cause,작은 평수 효율,constrain,action,방 작게·거실 크게 설계
6,단독주택,아이가있는집,null,60,2층,action,방 작게·거실 크게 설계,result,result,넓은 생활감
6,단독주택,아이가있는집,null,60,2층,cause,아이 다양한 공간감,motivation,action,층고 변주 계획
6,단독주택,아이가있는집,null,60,2층,action,층고 변주 계획,result,result,아이·부부 모두 공간 실험
6,단독주택,아이가있는집,null,60,2층,cause,미니멀 지향,constrain,action,수납공간 천장·벽체에 숨김
6,단독주택,아이가있는집,null,60,2층,action,수납공간 천장·벽체에 숨김,result,result,맥시멀 수납+미니멀 공간 유지
6,단독주택,아이가있는집,null,60,아이방,cause,장난감·풍경 풍부,selection,action,파노라마 창 설치
6,단독주택,아이가있는집,null,60,아이방,action,파노라마 창 설치,result,result,좁아도 시원한 방
6,단독주택,아이가있는집,null,60,복도,cause,아이 안전한 동선,motivation,action,슬라이딩 도어·수납장 벽 안 배치
6,단독주택,아이가있는집,null,60,복도,action,슬라이딩 도어·수납장 벽 안 배치,result,result,복도 전체 놀이 공간
6,단독주택,아이가있는집,null,60,부부방,cause,작은 방 넓게 느끼기,motivation,action,정원·공원 보이는 창 설치
6,단독주택,아이가있는집,null,60,부부방,action,정원·공원 보이는 창 설치,result,result,좁음 완화
6,단독주택,아이가있는집,null,60,2층 거실,cause,남향 전망 제약(택지),constrain,action,남향 창 최소화·북향 거실 선택
6,단독주택,아이가있는집,null,60,2층 거실,action,남향 창 최소화·북향 거실 선택,result,result,사생활 보호
6,단독주택,아이가있는집,null,60,2층 거실,cause,채광 필요,motivation,action,천창 설치
6,단독주택,아이가있는집,null,60,2층 거실,action,천창 설치,result,result,하루종일 은은한 빛
6,단독주택,아이가있는집,null,60,데크정원,cause,자연 체험 교육,motivation,action,아이 정원에서 놀이·그림·음악·독서
6,단독주택,아이가있는집,null,60,데크정원,action,아이 정원에서 놀이·그림·음악·독서,result,result,아이 성장·부모 만족
6,단독주택,아이가있는집,null,60,전체,cause,실내·외 자연 연결,motivation,action,정원·데크·창 연계 설계
6,단독주택,아이가있는집,null,60,전체,action,정원·데크·창 연계 설계,result,result,빛·바람·풍경 체험
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,전체,cause,층간 소음으로 인한 스트레스,motivation,action,단독주택 짓기 결정
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,전체,cause,첫 시공사와 인테리어 문제,constrain,action,계약 파기
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,전체,cause,"새 시공사, 인테리어 업체 선택",result,result,공사 순조롭게 진행
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,전체,cause,공사 전 준비기간이 길게 느껴짐,result,result,착공 후 벅참과 설렘
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,전체,cause,네 식구 좁은 투룸 생활,constrain,result,힘들었지만 추억으로 남음
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,주방,cause,혼자 등 돌리고 설거지하는 게 싫음,motivation,action,대면형 주방 고려
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,주방,cause,자료들을 참고하며 카페형 주방 매력 느낌,selection,action,독립형 주방 선택
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,주방,cause,"업무 미팅, 작업 필요",motivation,action,주방을 홈오피스로 사용
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,주방,action,화이트+우드 인테리어 선택,selection,result,따뜻하고 심플한 분위기
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,주방,action,무광 세라믹 상판 적용,selection,result,고급스럽고 단정한 주방 완성
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,주방,action,보조주방 설계,result,result,수납공간 확보 및 편리함
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,주방,action,카페장 설치,result,result,식물 진열대로 활용됨
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,주방,action,큰 식탁 선택,selection,result,"홈파티, 브런치 공간 활용"
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,다도실,cause,거실이 길어 공간 활용 고민,motivation,action,특별한 공간 다도실 제작
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,다도실,cause,실내 화단 제작 희망,motivation,action,초기부터 설계에 반영
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,다도실,action,"한옥 쪽마루, 자연소재 조명 적용",selection,result,무드 있는 다도 공간 완성
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,다도실,action,폴딩도어 설치,result,result,중정 매화 감상 가능
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,거실,cause,개방감 주고 싶음,motivation,action,대형 강화유리 난간 시공
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,거실,action,소품 자연소재 사용,selection,result,자연 친화적 분위기
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,거실,action,실내 화단 조성,result,result,주말에 평온한 공간 제공
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,중정,cause,운용매화 발견,motivation,action,집 중정에 식재
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,중정,cause,착공 지연으로 해충 피해,constrain,result,죽을 고비를 넘기고 생존
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,중정,action,글레어리스 조명과 조광기 설치,selection,result,밤에도 외부 조경 돋보임
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,침실,cause,클래식 인테리어 욕심,selection,action,웨인스코팅 적용
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,침실,action,블랙&우드 소품 적용,selection,result,심플하면서 차분한 분위기
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,침실,cause,남편의 조적 욕조 로망,motivation,action,큰 조적 욕조 설치
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,침실,cause,욕조 물이 빨리 식는 문제,constrain,action,보일러 배관 추가
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,침실,cause,줄눈 청소 어려움,constrain,action,케라폭시 시공
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,침실,action,와이드 타일 세면대 설치,result,result,깔끔하고 고급스러운 욕실 완성
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,세탁실,cause,"북향, 계단 밑 구조",constrain,result,코지한 공간 계획 어려움
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,세탁실,action,세탁 통로 설치,selection,result,"아이들이 빨래 놀이, 편리한 생활"
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,가족실,action,블루·오렌지·그린 콘셉트,selection,result,아늑한 분위기 연출
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,아이방,cause,둘째 요구사항: 비밀의 방,motivation,action,책장 뒤 다락방 제작
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,아이방,action,천창 설치,result,result,햇살과 빗소리 즐길 수 있는 공간
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,아이방,cause,첫째에게 창밖 산 뷰 제공,motivation,action,윈도우 시트 설치
7,단독주택,취학 자녀가 있는 집,세종특별자치시,60,헬스장,cause,운동기구가 거실에 놓이는 것 싫음,motivation,action,별도 헬스장 공간 제작
8,단독주택,신혼부부,서울특별시 종로구,20,전체,cause,작은 공간에 대한 두려움 없음(해외·원룸·고시원 경험),motivation,action,협소주택 주거 형태 선택
8,단독주택,신혼부부,서울특별시 종로구,20,전체,action,협소주택 주거 형태 선택,result,result,아파트가 아닌 대안 주거 실현
8,단독주택,신혼부부,서울특별시 종로구,20,전체,cause,도심에서도 자연을 느끼며 살고 싶음,motivation,action,구도심에서 자연과 맞닿은 자투리 땅 탐색
8,단독주택,신혼부부,서울특별시 종로구,20,전체,action,구도심에서 자연과 맞닿은 자투리 땅 탐색,result,result,도심 거주와 자연 조망 동시 확보
8,단독주택,신혼부부,서울특별시 종로구,20,전체,cause,예산 한정,constrain,action,10평 대지(건물 내부 5평) 선택
8,단독주택,신혼부부,서울특별시 종로구,20,전체,action,10평 대지(건물 내부 5평) 선택,result,result,토지·건축비 절감
8,단독주택,신혼부부,서울특별시 종로구,20,전체,cause,남들이 보지 않는 땅 활용,motivation,action,자투리 땅 개발(협소주택) 결정
8,단독주택,신혼부부,서울특별시 종로구,20,전체,action,자투리 땅 개발(협소주택) 결정,result,result,새로운 주거 형태 창출
8,단독주택,신혼부부,서울특별시 종로구,20,전체,cause,결혼 후 신혼집 마련 필요,motivation,action,도심 협소주택 신축
8,단독주택,신혼부부,서울특별시 종로구,20,전체,action,도심 협소주택 신축,result,result,3월 첫 입주 성사
8,단독주택,신혼부부,서울특별시 종로구,20,전체,cause,아내의 거주 가능성 우려,constrain,action,설계·시공 품질로 불편 최소화
8,단독주택,신혼부부,서울특별시 종로구,20,전체,action,설계·시공 품질로 불편 최소화,result,result,실거주 후 충분한 쾌적성 확인
8,단독주택,신혼부부,서울특별시 종로구,20,전체,cause,주택의 맞춤성 중시,motivation,action,거주자 생활사 반영한 설계
8,단독주택,신혼부부,서울특별시 종로구,20,전체,action,거주자 생활사 반영한 설계,result,result,우리 부부에게 최적화된 집 완성
8,단독주택,신혼부부,서울특별시 종로구,20,전체,cause,장기간 머물 입지 중요,motivation,action,원하는 동네 특성 직접 답사·땅값 조사
8,단독주택,신혼부부,서울특별시 종로구,20,전체,action,원하는 동네 특성 직접 답사·땅값 조사,result,result,적합 토지 신속 판단 가능
