scenario,house_type,family_type,location,area,room,source_type,source_node,edge_type,target_type,target_node
8,단독주택,신혼부부,서울특별시 종로구,20,전체,cause,아파트 비용 대비 대안 탐색,motivation,action,적정 예산으로 협소주택 자체 진행
8,단독주택,신혼부부,서울특별시 종로구,20,전체,action,적정 예산으로 협소주택 자체 진행,result,result,자기 방식의 주거 확보
8,단독주택,신혼부부,서울특별시 종로구,20,전체,cause,건물 예산 약 1억9천만 원,constrain,action,비용 우선순위 재배치
8,단독주택,신혼부부,서울특별시 종로구,20,전체,action,비용 우선순위 재배치,result,result,"핵심 성능(단열) 투자, 기타 절감"
8,단독주택,신혼부부,서울특별시 종로구,20,플로어링,cause,일상 동선 최적화 의지,motivation,action,2층 작업실–3층 주방겸거실–4층 침실–5층 드레스룸/욕실/세탁실로 구성
8,단독주택,신혼부부,서울특별시 종로구,20,플로어링,action,2층 작업실–3층 주방겸거실–4층 침실–5층 드레스룸/욕실/세탁실로 구성,result,result,층별 기능 분리로 효율적 거주
8,단독주택,신혼부부,서울특별시 종로구,20,위생,cause,불편 방지,motivation,action,작업실·침실에 각 1개 화장실 배치
8,단독주택,신혼부부,서울특별시 종로구,20,위생,action,작업실·침실에 각 1개 화장실 배치,result,result,층간 이동 없이 위생 동선 해결
8,단독주택,신혼부부,서울특별시 종로구,20,작업실(2F),cause,낮 시간 대부분 작업,motivation,action,2층에 작업실 배치
8,단독주택,신혼부부,서울특별시 종로구,20,작업실(2F),action,2층에 작업실 배치,result,result,주간 사용성·접근성 향상
8,단독주택,신혼부부,서울특별시 종로구,20,주방/거실(3F),cause,친구 초대·다목적 사용,motivation,action,긴 테이블·멀티룸으로 계획(파티/영화/수업)
8,단독주택,신혼부부,서울특별시 종로구,20,주방/거실(3F),action,긴 테이블·멀티룸으로 계획(파티/영화/수업),result,result,사회적 활동 수용
8,단독주택,신혼부부,서울특별시 종로구,20,침실(3F),cause,공간 체감 확장 필요,selection,action,옷장 거울 적용
8,단독주택,신혼부부,서울특별시 종로구,20,침실(3F),action,옷장 거울 적용,result,result,시각적 확장 효과
8,단독주택,신혼부부,서울특별시 종로구,20,세면,cause,동선 효율,selection,action,세면대를 침실 밖에 배치
8,단독주택,신혼부부,서울특별시 종로구,20,세면,action,세면대를 침실 밖에 배치,result,result,이용 편의·혼잡 완화
8,단독주택,신혼부부,서울특별시 종로구,20,수납(5F),cause,수납 극대화,motivation,action,드레스룸·세탁실 수납 최적 배치
8,단독주택,신혼부부,서울특별시 종로구,20,수납(5F),action,드레스룸·세탁실 수납 최적 배치,result,result,협소 평면에서 수납 확보
8,단독주택,신혼부부,서울특별시 종로구,20,외피,cause,프라이버시 보호,motivation,action,보행자 방향 창 최소화(주방 소창 1개)
8,단독주택,신혼부부,서울특별시 종로구,20,외피,action,보행자 방향 창 최소화(주방 소창 1개),result,result,노출 저감
8,단독주택,신혼부부,서울특별시 종로구,20,외피,cause,자연 조망 극대화,selection,action,자연이 보이는 후면에 층별 대창 설치
8,단독주택,신혼부부,서울특별시 종로구,20,외피,action,자연이 보이는 후면에 층별 대창 설치,result,result,모든 층에서 자연 조망
8,단독주택,신혼부부,서울특별시 종로구,20,작업실(2F),cause,협소 평면의 답답함 해소,selection,action,큰 창 도입
8,단독주택,신혼부부,서울특별시 종로구,20,작업실(2F),action,큰 창 도입,result,result,탁 트인 체감
8,단독주택,신혼부부,서울특별시 종로구,20,성능,cause,냉난방비 우려(악플·합리적 의심),constrain,action,고성능 단열재 채택(예산 초과 품목)
8,단독주택,신혼부부,서울특별시 종로구,20,성능,action,고성능 단열재 채택(예산 초과 품목),result,result,실거주 에너지비 절감 확인
8,단독주택,신혼부부,서울특별시 종로구,20,성능,cause,성능 검증 필요,result,action,여름 전층 냉방 가동 테스트
8,단독주택,신혼부부,서울특별시 종로구,20,성능,action,여름 전층 냉방 가동 테스트,result,result,전기요금 약 3만원 수준
8,단독주택,신혼부부,서울특별시 종로구,20,성능,cause,난방 비용 확인,result,action,10월 가스비 약 8천원
8,단독주택,신혼부부,서울특별시 종로구,20,성능,action,10월 가스비 약 8천원,result,result,단열 성능 체감
8,단독주택,신혼부부,서울특별시 종로구,20,작업실(2F),cause,층간 이동 최소화,motivation,action,작업실 내 화장실·수납 일체화
8,단독주택,신혼부부,서울특별시 종로구,20,작업실(2F),action,작업실 내 화장실·수납 일체화,result,result,업무 몰입성 향상
8,단독주택,신혼부부,서울특별시 종로구,20,주방/거실(3F),cause,다기능 수용,selection,action,투사/파티/수업 대응 가능한 가변 배치
8,단독주택,신혼부부,서울특별시 종로구,20,주방/거실(3F),action,투사/파티/수업 대응 가능한 가변 배치,result,result,활용도 극대화
8,단독주택,신혼부부,서울특별시 종로구,20,전체,cause,협소주택 편견(계단·청소·냉난방 우려),constrain,action,실거주 데이터·동선 설계로 대응
8,단독주택,신혼부부,서울특별시 종로구,20,전체,action,실거주 데이터·동선 설계로 대응,result,result,우려 불식
8,단독주택,신혼부부,서울특별시 종로구,20,입지,cause,자연 선호(시골 여행 선호),motivation,action,도심 거주하되 자연 접경부 선택
8,단독주택,신혼부부,서울특별시 종로구,20,입지,action,도심 거주하되 자연 접경부 선택,result,result,집에서도 상시 자연 경험
8,단독주택,신혼부부,서울특별시 종로구,20,거실(3F),cause,상시 자연 체험,result,action,후면 전면창으로 녹지 조망 확보
8,단독주택,신혼부부,서울특별시 종로구,20,거실(3F),action,후면 전면창으로 녹지 조망 확보,result,result,도심 탈출 필요성 감소
8,단독주택,신혼부부,서울특별시 종로구,20,철학,cause,맞춤형 주거 신념,motivation,action,거주자 삶을 반영한 설계 지속
8,단독주택,신혼부부,서울특별시 종로구,20,철학,action,거주자 삶을 반영한 설계 지속,result,result,거주자 행복·편안함 극대화
8,단독주택,신혼부부,서울특별시 종로구,20,철학,cause,타인과의 적합성 다름 인지,selection,action,우리 부부 중심 최적화 수용
8,단독주택,신혼부부,서울특별시 종로구,20,철학,action,우리 부부 중심 최적화 수용,result,result,불필요한 타깃 확장 배제
8,단독주택,신혼부부,서울특별시 종로구,20,동선,cause,협소공간 이동 효율,selection,action,계단 중심 수직 동선 명확화
8,단독주택,신혼부부,서울특별시 종로구,20,동선,action,계단 중심 수직 동선 명확화,result,result,불편 체감 최소화
8,단독주택,신혼부부,서울특별시 종로구,20,시각,cause,협소 평면 시각 확장,selection,action,거울·대창·연속 개구부 활용
8,단독주택,신혼부부,서울특별시 종로구,20,시각,action,거울·대창·연속 개구부 활용,result,result,개방감 증대
8,단독주택,신혼부부,서울특별시 종로구,20,프라이버시,cause,거리 시선 차단,selection,action,도로측 창 비개구/축소
8,단독주택,신혼부부,서울특별시 종로구,20,프라이버시,action,도로측 창 비개구/축소,result,result,사생활 보호
8,단독주택,신혼부부,서울특별시 종로구,20,채광,cause,실내 밝기 확보,motivation,action,자연이 보이는 후면에 연속 채광 계획
8,단독주택,신혼부부,서울특별시 종로구,20,채광,action,자연이 보이는 후면에 연속 채광 계획,result,result,주야간 쾌적성 향상
8,단독주택,신혼부부,서울특별시 종로구,20,침실(4F),cause,프라이빗 영역 분리,selection,action,주방과 기능적 분리
8,단독주택,신혼부부,서울특별시 종로구,20,침실(4F),action,주방과 기능적 분리,result,result,수면 품질·생활리듬 유지
8,단독주택,신혼부부,서울특별시 종로구,20,세탁(5F),cause,협소 평면 효율화,motivation,action,수납·세탁 동선 일체 계획
8,단독주택,신혼부부,서울특별시 종로구,20,세탁(5F),action,수납·세탁 동선 일체 계획,result,result,관리 편의
8,단독주택,신혼부부,서울특별시 종로구,20,예산,cause,총사업비 제약,constrain,action,비필수 항목 절감·핵심 성능 투자
8,단독주택,신혼부부,서울특별시 종로구,20,예산,action,비필수 항목 절감·핵심 성능 투자,result,result,거주 성능 대비 만족 극대화
8,단독주택,신혼부부,서울특별시 종로구,20,확산,cause,대안 주거 인식 확산 의지,motivation,action,EBS 방영 후 문의 대응·가이드 제공
8,단독주택,신혼부부,서울특별시 종로구,20,확산,action,EBS 방영 후 문의 대응·가이드 제공,result,result,일반인의 협소주택 접근성 향상
8,단독주택,신혼부부,서울특별시 종로구,20,감성,cause,자연이 보이는 집 선호,result,action,모든 층에서 자연 프레임 연출
8,단독주택,신혼부부,서울특별시 종로구,20,감성,action,모든 층에서 자연 프레임 연출,result,result,여행지보다 집이 더 좋다는 체감
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,전체,cause,캠핑을 가고 싶은 아내와 집을 좋아하는 남편,motivation,action,단독주택 생활 시작
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,전체,action,단독주택 생활 시작,result,result,부부 모두 만족
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,전체,cause,제주도 바닷가 고택에서 지낸 경험,motivation,action,마당 있는 집의 필요성 깨달음
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,전체,cause,어렸을 때 주택에서 자란 기억,motivation,action,아이들에게 주택에서 자라도록 하고 싶음
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,전체,action,경기도권 땅 탐색,result,result,양평에서 적합한 땅 발견
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,전체,cause,양평역 접근성과 초등학교 인접성,motivation,action,양평에 집 짓기로 결정
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,주방,cause,부부가 집밥을 좋아함,motivation,action,넓은 주방 설계
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,주방,action,상부장 없는 11자 주방 선택,result,result,카페 같은 공간 확보
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,주방,cause,스테인리스 관리 어려움,constrain,action,세라믹 상판 선택
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,주방,action,세라믹 상판 선택,result,result,내구성과 관리 용이성 확보
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,주방,cause,요리하며 자연 풍경 보고 싶음,motivation,action,남쪽·서쪽 창 설치
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,주방,action,폴딩도어 설치,result,result,"노을 감상 가능, 환기 용이"
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,주방,action,넓은 테이블 배치,result,result,홈카페와 홈파티 가능
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,주방,cause,아이들이 어림,constrain,action,단순한 주방 구조 선택
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,주방,action,조명 설치,result,result,밤에는 홈바로 변신
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,거실,action,소파 커버 교체,result,result,포근한 분위기 조성
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,거실,action,식물 추가 배치,result,result,자연 친화적 분위기 강화
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,거실,action,소형 테이블로 식물 카페 연출,result,result,거실 활용도 상승
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,거실,action,빔프로젝터 활용,result,result,거실이 영화관으로 변신
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,거실,action,전동 스크린 설치,result,result,영화 감상 경험 향상
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,침실,cause,아이들과 함께 자던 습관으로 수면 질 저하,motivation,action,부부 수면 독립 결정
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,침실,action,싱글 침대 2개 배치,result,result,수면의 질 개선
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,침실,action,통창 설치,result,result,여행지 같은 아침 경험
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,침실,action,아이 침대 교체 후 직접 고르게 함,result,result,아이들의 애착 형성
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,침실,action,모지스 할머니 그림 걸기,result,result,자연 풍경과 어울림
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,아이방,cause,아이들이 레고 좋아함,motivation,action,레고 전시 책장 설치
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,아이방,action,넓은 식탁 배치,result,result,아이와 함께 공부 및 놀이 가능
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,아이방,action,책상 겸용 접이식 식탁 설치,result,result,재택근무 공간으로 활용
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,계단,cause,심심한 계단 공간,motivation,action,3m 코너창 설치
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,계단,action,코너창 설치,result,result,이동 중에도 풍경 감상
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,계단 밑,cause,아이들이 창고 공간을 놀이로 사용,result,action,아이들 아지트로 전환
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,계단 밑,action,아지트 공간 활용,result,result,"아이들 만족, 부모도 편리함"
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,지하 서재,cause,지하 구조의 특성,motivation,action,아늑한 공간으로 꾸밈
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,지하 서재,action,에폭시 바닥·콘크리트 벽면 활용,result,result,"차가운 느낌, 러그로 보완"
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,지하 서재,cause,책 읽는 공간 필요,motivation,action,작은 서재 설계
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,지하 서재,action,핑크빛 조명 설치,result,result,분위기 있는 공간 연출
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,지하 서재,action,냉장고 숨겨 설치,result,result,음료·간식 저장 편리
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,지하 서재,action,아이들이 보드게임·책 놀이,result,result,창의적 놀이 공간 형성
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,마당,cause,캠핑 욕구,motivation,action,마당에서 홈캠핑
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,마당,action,전구 설치,result,result,밤에 아늑한 분위기 연출
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,마당,action,자작나무 심기,result,result,겨울 숲 같은 풍경 조성
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,마당,action,태양열 전구 설치,result,result,밤에 트리처럼 변신
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,마당,action,아이들과 눈썰매 놀이,result,result,겨울 놀이 공간 창출
9,단독주택,취학 자녀가 있는 집,경기도 영평군,70,마당,action,튤립 식재 계획,result,result,봄의 변화 기대
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,마당,cause,아이들이 흙과 잔디를 밟으며 뛰놀 수 있게 하고 싶었다,motivation,action,전원주택 계획을 10년 앞당김
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,마당,action,전원주택 계획을 10년 앞당김,result,result,아이들이 자연을 경험할 수 있게 됨
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,본채-별채,constrain,담장 설치 불가능한 지구단위 계획구역,constrain,action,본채와 별채를 부지 양 끝에 배치
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,마당,action,본채와 별채를 부지 양 끝에 배치,result,result,프라이버시 확보
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,별채,action,데크 공간 배치,result,result,"홈캠핑 가능, 빗소리 즐김"
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,주방,cause,넓은 다이닝 공간을 원함,motivation,action,아일랜드와 붙박이장 설치
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,주방,action,아일랜드와 붙박이장 설치,result,result,"공간 확장, 마당과 연결"
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,주방,action,포켓도어로 마감,result,result,"시선 분산 요소 최소화, 공간 활용 극대화"
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,거실,cause,아이들이 자유롭게 오르내리며 놀 수 있는 구조를 원함,motivation,action,바닥을 50cm 낮추고 쿠션으로 둘러 설계
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,거실,action,바닥을 낮추고 쿠션으로 둘러 설계,result,result,아이들 놀이 및 독서 공간 활용
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,거실-서가,action,스킵플로어 적용,result,result,"주방·식당과 소통, 서가와 연계"
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,거실,action,대형 수조 설치,selection,result,"어항 로망 실현, 공간 포인트 제공"
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,거실,action,유리 난간 활용,result,result,공간 시야 확장
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,거실,action,2층까지 책장 설치,result,result,가족 독서 공간 확보
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,거실,action,빔프로젝터 감상 공간 확보,result,result,영상 감상 가능
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,침실,cause,아이들이 아직 어려 여럿이 함께 사용할 수 있게 하고 싶음,motivation,action,가변형 벽체 설치
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,침실,action,가변형 벽체 설치,result,result,다양한 활동 수용 가능
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,중정형 마당,cause,아이들이 안전하게 뛰놀 수 있도록 하고 싶음,motivation,action,중정형 마당 설계 및 철재·목재 루버 설치
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,중정형 마당,action,루버 설치,result,result,프라이버시 확보 및 물놀이 가능
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,마당,action,루버 벽체 설치,result,result,"풍경 시각적 확장, 미묘한 재미"
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,마당,action,넓은 마당 조성,result,result,아웃도어 활동 활용
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,회랑,action,벤치 설치,result,result,아이들이 앉아 쉴 수 있는 공간 제공
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,별채,action,캠핑용품 수납 및 레저 공간 구성,result,result,홈캠핑·연주·운동 등 다목적 활용
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,별채,action,레트로 게임기 설치,result,result,온 가족 오락 가능
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,별채,action,대형 출입문과 석재 타일 설치,result,result,"차량 진입 가능, 지인과 캠핑 가능"
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,집 전체,constrain,예산 부족,constrain,action,서울 아파트 처분 후 외곽 전세 생활
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,집 전체,action,자연과 연계된 설계,result,result,내외부 공간 연계 강화
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,집 전체,cause,집콕 라이프를 즐겁게 하고 싶음,motivation,action,공간 곳곳 다기능 설계
10,단독주택,취학 자녀가 있는 집,경기도 김포시,71,집 전체,action,다기능 공간 설계,result,result,주말에도 외출 없이 즐거운 생활 가능
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,집 전체,cause,단열이 좋지 않아 겨울에 너무 추웠다,motivation,action,구옥 철거를 결심
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,아이 방,cause,아이가 태어나 방을 만들기 어려운 구조였다,motivation,action,새 집을 설계하기로 함
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,집 전체,cause,남편은 아파트처럼 편리한 곳 선호,selection,action,아내가 주택을 주장
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,집 전체,action,주택으로 결정,result,result,설계 단계에서 생활 편의 아이디어 반영
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,집 전체,constrain,예산과 선택의 제약,constrain,action,건축 관련 책 참고 및 밤새 회의
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,주방,action,상부장을 최소화하고 오크 원목 선반 설치,result,result,집이 심심해 보이지만 햇살이 공간을 채움
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,다용도실,action,냉장고를 보조 주방에 배치,result,result,주방 미관 개선
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,주방,cause,아이와 함께 요리하고 싶었다,motivation,action,ㄷ자형 주방 설계 및 평상과 맞닿은 구조
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,주방,action,아이와 요리 동선 공유,result,result,아이의 참여와 학습 기회 제공
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,다이닝,action,2층까지 오픈된 void 구조,result,result,빛의 변화를 식탁에서 즐김
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,게스트룸,action,우드 폴딩도어 설치,result,result,손님방으로 전환 가능
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,게스트룸,constrain,침대를 두기 부담됨,constrain,action,평상으로 대체
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,1층 화장실,constrain,비용 문제로 원목 수납장 대신 E0 자재 사용,constrain,action,우드 느낌의 수납장 제작
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,거실,action,TV 대신 스크린 설치,result,result,"계단이 객석, 평상이 무대 역할"
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,중층 거실,action,드레스룸과 욕실 비중을 키우고 침실을 옥탑에 배치,result,result,침실이 아늑한 최소 공간이 됨
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,드레스룸,cause,옷 욕심이 많았다,motivation,action,트럭으로 옷을 처분하고 미니멀화
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,드레스룸,action,수납공간을 계단 밑까지 확장,result,result,효율적 공간 활용
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,안방 욕실,action,베이비핑크 도장 및 직구 액세서리 설치,result,result,사랑스럽고 개성 있는 욕실 완성
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,욕실,constrain,큰 욕조를 넣기 위해 침실 면적을 포기,constrain,action,욕실에 욕조 설치
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,2층 거실,action,"사다리와 책장, 그물침대 설치",result,result,아이와 부모 모두가 즐기는 놀이+독서 공간
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,남편 동굴방,cause,개인 취미 공간 필요,motivation,action,계단 속 은밀한 방 설계
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,2층 욕실,action,욕조 대신 샤워 공간과 민트블루 타일 포인트,result,result,아이에게 적합하고 깔끔한 욕실
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,아이 방2,action,복층 구조와 수납계단 설계,result,result,좁은 공간의 효율적 활용
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,다락,action,차와 명상 공간으로 사용,result,result,집중과 겸손의 공간 제공
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,별채 다실,cause,차 연구와 보관이 필요,motivation,action,3평 규모 다실 설치
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,정원,action,본채-별채 브릿지 중심으로 앞뒤로 분리,result,result,운동장/간이수영장 등 다양하게 활용
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,집 전체,cause,부부가 원하는 자기다움 존중,motivation,action,아내 다실과 남편 동굴방 마련
11,단독주택,취학 자녀가 있는 집,경기도 고양시 덕양구,58,집 전체,action,순환형 동선 설계,result,result,아이 성장 후 취향에 맞춰 변형 가능